index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
131,ORD100131,2024-05-07 01:27:22,Cancelled,Merchant,Offline,Same Day,Sports,SKU8683,Accessories,M,B017507,Delayed,5,USD,912.27,South William,North Dakota,05307,India,PROMO10,No,Seller
132,ORD100132,2025-03-12 16:16:43,Cancelled,Merchant,Offline,Same Day,Formal,SKU8767,Electronics,XL,B085970,In Transit,5,USD,985.17,Lake Kevin,Hawaii,22926,India,PROMO20,Yes,Amazon
133,ORD100133,2025-01-30 02:15:29,Cancelled,Merchant,Online,Same Day,Formal,SKU6954,Footwear,S,B060103,Delivered,2,USD,2939.76,Parsonsshire,Illinois,40165,India,PROMO10,Yes,Amazon
134,ORD100134,2024-11-20 01:30:35,Shipped,Amazon,Online,Expedited,Ethnic,SKU5894,Footwear,S,B075391,Delivered,2,USD,645.29,East Megan,Mississippi,63681,USA,PROMO10,No,Amazon
135,ORD100135,2023-10-22 01:21:59,Shipped,Amazon,Online,Expedited,Sports,SKU3565,Accessories,L,B074609,Delivered,4,USD,3601.78,North Jay,Illinois,62437,India,PROMO10,Yes,Amazon
136,ORD100136,2023-06-29 19:01:54,Cancelled,Amazon,Offline,Expedited,Casual,SKU4974,Clothing,S,B056046,Returned,2,INR,2834.36,Derrickville,Maine,06577,USA,PROMO30,No,Amazon
137,ORD100137,2023-10-15 23:05:56,Shipped,Amazon,Offline,Standard,Ethnic,SKU5071,Footwear,M,B054432,Returned,1,USD,3941.1,Lake Karenchester,Michigan,93325,USA,PROMO20,Yes,Amazon
138,ORD100138,2023-10-18 17:16:40,Shipped,Merchant,Online,Standard,Formal,SKU5331,Electronics,XL,B031298,Delivered,3,USD,915.03,Floresview,North Carolina,72793,USA,PROMO10,No,Seller
139,ORD100139,2024-02-06 19:50:17,Pending,Merchant,Online,Same Day,Ethnic,SKU3133,Accessories,L,B082158,Delayed,3,USD,3313.88,Garyview,Michigan,29724,India,,No,Seller
140,ORD100140,2024-01-14 09:55:50,Shipped,Amazon,Offline,Same Day,Casual,SKU5757,Electronics,M,B012285,Delayed,4,USD,1203.29,Hughestown,New Hampshire,49356,India,PROMO10,No,Amazon
141,ORD100141,2025-04-15 06:16:05,Shipped,Amazon,Offline,Expedited,Casual,SKU1476,Accessories,XXL,B032509,In Transit,1,INR,2241.28,Port Tyler,Vermont,64854,India,PROMO10,Yes,Seller
142,ORD100142,2024-09-03 09:51:45,Shipped,Merchant,Online,Expedited,Sports,SKU1606,Footwear,XL,B060932,Delayed,1,INR,1405.05,Danielfort,Oregon,42737,USA,PROMO10,No,Seller
143,ORD100143,2023-06-14 06:59:29,Cancelled,Amazon,Offline,Expedited,Sports,SKU2096,Clothing,S,B043221,Delayed,1,USD,4024.63,Brittanyburgh,Kansas,45404,USA,PROMO30,No,Amazon
144,ORD100144,2025-03-20 08:28:47,Cancelled,Merchant,Offline,Standard,Formal,SKU9653,Accessories,XL,B047735,Delayed,4,USD,2061.69,Sextonhaven,Minnesota,31776,India,PROMO10,No,Seller
145,ORD100145,2024-08-15 00:25:40,Cancelled,Amazon,Offline,Same Day,Ethnic,SKU6526,Accessories,L,B049981,In Transit,2,USD,3294.94,West Kimberlyburgh,Maine,32517,India,PROMO20,No,Amazon
146,ORD100146,2023-07-29 03:59:26,Cancelled,Merchant,Online,Expedited,Casual,SKU2817,Electronics,XL,B038099,Delayed,5,USD,4705.7,Sherryshire,California,88022,India,PROMO20,Yes,Amazon
147,ORD100147,2024-12-07 11:51:48,Shipped,Amazon,Offline,Standard,Ethnic,SKU6372,Electronics,M,B061930,Delayed,5,USD,1745.2,New Alexa,New Hampshire,94229,India,,Yes,Amazon
148,ORD100148,2023-12-27 13:29:50,Cancelled,Merchant,Offline,Standard,Sports,SKU2380,Electronics,XL,B092628,Returned,4,INR,260.02,Bernardmouth,Nevada,76117,USA,,Yes,Amazon
149,ORD100149,2023-10-06 20:00:36,Pending,Merchant,Offline,Standard,Sports,SKU2757,Footwear,M,B079365,Delivered,4,INR,1223.7,Riddlefort,Nebraska,10389,India,PROMO20,No,Amazon
150,ORD100150,2023-12-27 13:45:01,Pending,Merchant,Online,Expedited,Formal,SKU7209,Footwear,XXL,B040893,Delivered,2,USD,3266.78,South Samuel,Delaware,45282,USA,PROMO30,Yes,Amazon
151,ORD100151,2024-12-09 19:40:55,Cancelled,Merchant,Online,Same Day,Sports,SKU2163,Footwear,S,B074456,Delayed,3,USD,2394.73,North Jessica,Colorado,80001,India,,Yes,Amazon
152,ORD100152,2024-09-17 20:14:27,Shipped,Merchant,Online,Standard,Sports,SKU8685,Clothing,XXL,B043172,Returned,4,USD,3934.46,East Tammyfurt,Maine,59854,USA,PROMO20,Yes,Amazon
153,ORD100153,2024-08-31 23:54:11,Shipped,Amazon,Offline,Expedited,Ethnic,SKU4849,Clothing,XXL,B073468,In Transit,1,USD,3760.35,Brownshire,Vermont,32203,USA,PROMO10,No,Seller
154,ORD100154,2024-08-07 20:54:08,Cancelled,Merchant,Online,Expedited,Formal,SKU6329,Accessories,L,B041792,Delayed,3,USD,4753.77,North Joshuashire,Illinois,64202,India,PROMO10,Yes,Amazon
155,ORD100155,2023-06-20 18:17:34,Cancelled,Amazon,Offline,Same Day,Sports,SKU2124,Electronics,S,B057425,Returned,3,INR,2414.16,West Zacharychester,Rhode Island,54929,India,PROMO30,Yes,Amazon
156,ORD100156,2024-04-10 01:58:39,Shipped,Merchant,Offline,Expedited,Sports,SKU8229,Footwear,L,B076085,Delayed,4,USD,4124.31,Port Gary,Nebraska,05180,India,PROMO20,No,Amazon
157,ORD100157,2024-03-14 06:38:01,Pending,Amazon,Online,Standard,Ethnic,SKU3832,Clothing,XL,B028470,In Transit,5,INR,537.9,West Rickybury,West Virginia,60079,India,PROMO20,No,Amazon
158,ORD100158,2024-08-09 00:00:13,Cancelled,Merchant,Online,Same Day,Formal,SKU1923,Accessories,L,B068548,Returned,4,USD,2653.44,Pollardburgh,Arkansas,68195,India,PROMO30,No,Seller
159,ORD100159,2025-01-21 04:04:28,Cancelled,Amazon,Offline,Expedited,Ethnic,SKU1453,Accessories,L,B013931,Delayed,2,INR,4798.14,West Sarahberg,South Carolina,82095,USA,,No,Seller
160,ORD100160,2024-10-03 00:37:49,Cancelled,Merchant,Online,Same Day,Formal,SKU8409,Footwear,L,B093256,Returned,5,INR,2613.96,New Mitchellton,Oregon,82188,USA,PROMO20,Yes,Amazon
161,ORD100161,2023-12-18 03:19:01,Shipped,Merchant,Online,Standard,Formal,SKU3691,Electronics,M,B055931,Delayed,5,INR,2841.37,North Paulaport,Vermont,72598,USA,PROMO10,No,Amazon
162,ORD100162,2024-02-16 06:24:07,Pending,Amazon,Offline,Expedited,Casual,SKU3361,Electronics,XXL,B047035,Delivered,1,INR,3143.56,Davisport,Connecticut,83664,USA,,No,Amazon
163,ORD100163,2024-05-01 17:40:28,Pending,Amazon,Offline,Standard,Formal,SKU6959,Electronics,S,B048463,Delivered,5,USD,2531.51,Justinberg,Louisiana,39001,India,PROMO30,Yes,Amazon
164,ORD100164,2025-04-08 23:37:07,Cancelled,Merchant,Offline,Standard,Formal,SKU5675,Clothing,L,B093323,Delivered,1,USD,1764.82,Port Susanfurt,Alabama,68855,India,,Yes,Amazon
165,ORD100165,2023-06-20 22:42:43,Cancelled,Merchant,Offline,Expedited,Ethnic,SKU2345,Clothing,XL,B056624,Returned,3,INR,411.67,Cruzshire,Utah,19219,USA,PROMO20,No,Amazon
166,ORD100166,2025-02-10 12:03:03,Cancelled,Amazon,Offline,Same Day,Formal,SKU7175,Electronics,XXL,B074848,In Transit,3,USD,1705.66,Bryanbury,Arkansas,60874,USA,PROMO10,Yes,Amazon
167,ORD100167,2025-02-18 12:42:39,Pending,Amazon,Online,Standard,Casual,SKU8547,Clothing,L,B092622,Delivered,2,INR,821.97,North Daniel,Wisconsin,89031,India,PROMO30,No,Amazon
168,ORD100168,2024-01-31 17:49:34,Pending,Merchant,Offline,Same Day,Casual,SKU7716,Clothing,M,B043750,Delayed,5,INR,4997.22,North Yvonneville,New York,19805,India,PROMO10,No,Amazon
169,ORD100169,2023-09-23 15:21:28,Pending,Amazon,Offline,Same Day,Ethnic,SKU5877,Accessories,XXL,B041020,In Transit,5,USD,693.56,Guerraside,Ohio,85655,USA,PROMO30,Yes,Seller
170,ORD100170,2024-08-14 17:40:26,Shipped,Merchant,Online,Same Day,Formal,SKU1075,Footwear,XL,B068595,Delayed,3,USD,236.52,Johnstonstad,Minnesota,25292,USA,PROMO10,Yes,Amazon
171,ORD100171,2024-02-26 02:04:07,Shipped,Amazon,Online,Expedited,Formal,SKU4453,Footwear,L,B095069,Delivered,1,USD,2477.85,Lake Nataliestad,Nevada,58162,USA,,No,Amazon
172,ORD100172,2024-10-27 21:27:34,Cancelled,Merchant,Offline,Standard,Formal,SKU5176,Footwear,S,B077356,In Transit,2,INR,691.43,Justinberg,New Mexico,41628,USA,PROMO20,No,Amazon
173,ORD100173,2024-09-26 10:11:19,Pending,Merchant,Online,Same Day,Sports,SKU9911,Clothing,XL,B093825,Delivered,5,USD,3990.96,East Hectorshire,Alaska,92610,USA,PROMO20,No,Amazon
174,ORD100174,2023-08-16 17:12:33,Cancelled,Amazon,Offline,Same Day,Formal,SKU4672,Clothing,XXL,B025716,Returned,2,USD,4264.61,Port Nicolechester,Indiana,83408,India,,Yes,Amazon
175,ORD100175,2025-02-19 18:52:11,Cancelled,Amazon,Online,Standard,Sports,SKU4588,Electronics,XXL,B011562,Delivered,5,USD,778.21,Pamelamouth,Maryland,20645,USA,PROMO30,Yes,Seller
176,ORD100176,2023-11-29 09:48:58,Shipped,Amazon,Online,Same Day,Ethnic,SKU2276,Accessories,L,B096755,In Transit,1,USD,1651.25,North Emma,Arizona,59653,India,PROMO10,No,Amazon
177,ORD100177,2024-11-28 14:07:16,Shipped,Amazon,Online,Same Day,Casual,SKU3793,Clothing,M,B097586,In Transit,2,USD,3893.54,Robertville,West Virginia,70790,USA,PROMO30,No,Seller
178,ORD100178,2024-06-13 00:21:10,Pending,Amazon,Online,Standard,Sports,SKU2818,Clothing,S,B030289,Delayed,4,USD,3359.57,East Monicamouth,Connecticut,43885,USA,PROMO30,No,Seller
179,ORD100179,2024-01-12 22:27:43,Cancelled,Merchant,Online,Expedited,Casual,SKU8950,Accessories,XL,B047684,In Transit,2,USD,3959.44,South Alexanderview,Tennessee,53701,India,PROMO30,No,Amazon
180,ORD100180,2023-09-26 05:37:34,Shipped,Merchant,Online,Standard,Ethnic,SKU1218,Electronics,L,B022850,In Transit,1,INR,2212.11,North Emily,Georgia,19641,USA,PROMO20,No,Seller
181,ORD100181,2025-04-23 09:10:32,Pending,Merchant,Offline,Expedited,Formal,SKU2504,Clothing,XL,B068845,In Transit,3,USD,4077.98,North Christine,Montana,49447,India,PROMO10,No,Seller
182,ORD100182,2024-01-28 23:43:31,Cancelled,Amazon,Offline,Standard,Casual,SKU3324,Electronics,XL,B076356,In Transit,2,INR,4483.29,Brookstown,Maine,58900,USA,PROMO10,No,Seller
183,ORD100183,2023-07-14 15:09:45,Shipped,Amazon,Online,Same Day,Casual,SKU7831,Accessories,M,B049570,Delayed,5,USD,3494.98,Morrisstad,Maryland,96942,India,PROMO30,Yes,Amazon
184,ORD100184,2023-08-25 03:45:33,Shipped,Amazon,Offline,Standard,Ethnic,SKU2539,Electronics,L,B064989,Delayed,4,INR,3503.25,Martinmouth,Hawaii,33686,India,PROMO20,No,Seller
185,ORD100185,2023-08-10 10:26:14,Cancelled,Merchant,Offline,Same Day,Ethnic,SKU4295,Accessories,L,B022484,In Transit,5,INR,2336.86,New Mackenzietown,Minnesota,01616,India,,Yes,Amazon
186,ORD100186,2023-11-08 06:10:26,Shipped,Merchant,Offline,Same Day,Sports,SKU7174,Accessories,S,B022977,In Transit,3,INR,2258.06,East Tiffany,New Mexico,37979,USA,PROMO30,Yes,Amazon
187,ORD100187,2023-05-22 19:57:29,Pending,Amazon,Online,Standard,Sports,SKU6679,Electronics,M,B068377,Delayed,2,INR,2174.42,Leeburgh,Georgia,31102,USA,PROMO10,Yes,Amazon
188,ORD100188,2023-11-20 14:09:06,Pending,Amazon,Online,Expedited,Casual,SKU3286,Accessories,XL,B058091,Delivered,5,INR,3600.93,East Latasha,North Carolina,14803,India,PROMO20,Yes,Amazon
189,ORD100189,2025-02-25 08:13:27,Cancelled,Amazon,Offline,Expedited,Sports,SKU6416,Clothing,XL,B033978,Returned,4,INR,1344.6,Whitestad,Mississippi,31701,USA,PROMO10,No,Amazon
190,ORD100190,2024-02-29 04:54:13,Shipped,Merchant,Offline,Same Day,Formal,SKU2732,Clothing,L,B076826,Delayed,1,USD,461.8,Michelleton,Massachusetts,55866,India,,Yes,Amazon
191,ORD100191,2023-09-04 16:25:10,Pending,Merchant,Online,Standard,Ethnic,SKU3987,Electronics,M,B019222,In Transit,4,INR,1178.05,West Nicholas,California,18336,India,PROMO30,Yes,Seller
192,ORD100192,2024-10-29 08:51:45,Cancelled,Merchant,Online,Standard,Casual,SKU6342,Accessories,L,B066963,Delivered,1,USD,4720.27,Port Christopher,Michigan,60989,USA,PROMO30,Yes,Seller
193,ORD100193,2023-05-30 03:24:20,Pending,Amazon,Offline,Standard,Sports,SKU2846,Footwear,XXL,B023733,Returned,2,INR,1716.65,South Ashleyport,Oregon,27216,India,PROMO10,Yes,Seller
194,ORD100194,2024-08-22 19:22:50,Pending,Amazon,Online,Same Day,Formal,SKU3660,Footwear,XXL,B060517,Returned,3,INR,4134.89,Lake Justin,Washington,72474,USA,,No,Amazon
195,ORD100195,2024-07-05 23:28:41,Shipped,Amazon,Offline,Expedited,Casual,SKU6861,Accessories,XL,B015393,Delayed,5,INR,1978.9,East William,Massachusetts,15212,India,PROMO30,Yes,Amazon
196,ORD100196,2023-10-12 00:56:30,Pending,Amazon,Offline,Standard,Sports,SKU8418,Electronics,XXL,B093425,Returned,1,INR,1869.91,Barreraborough,Colorado,13149,India,,Yes,Amazon
197,ORD100197,2024-02-18 00:35:46,Pending,Amazon,Offline,Same Day,Casual,SKU9006,Clothing,M,B091120,Delayed,2,USD,3369.75,Hillberg,New Hampshire,10612,USA,,No,Amazon
198,ORD100198,2023-10-15 13:41:23,Cancelled,Merchant,Online,Expedited,Sports,SKU5410,Footwear,XXL,B023028,Returned,4,USD,1492.68,South Alexandra,Connecticut,07082,USA,,Yes,Seller
199,ORD100199,2023-12-12 12:51:42,Cancelled,Merchant,Online,Expedited,Casual,SKU5356,Clothing,XL,B040726,Delivered,2,INR,1237.44,Kingville,Florida,65085,India,PROMO30,Yes,Amazon
200,ORD100200,2024-12-01 23:31:26,Cancelled,Merchant,Online,Expedited,Casual,SKU5157,Electronics,S,B060974,Delayed,4,INR,1096.03,North Rhonda,Michigan,57842,India,PROMO20,No,Seller
201,ORD100201,2023-05-10 08:57:20,Pending,Merchant,Online,Expedited,Sports,SKU9067,Clothing,M,B069646,Delayed,2,INR,2483.56,Robertton,Montana,33422,India,PROMO20,No,Seller
202,ORD100202,2024-10-25 15:23:15,Shipped,Amazon,Online,Expedited,Casual,SKU8839,Footwear,L,B042863,Delayed,1,INR,4628.08,Vincentberg,Ohio,36315,USA,PROMO10,Yes,Seller
203,ORD100203,2023-07-29 21:59:07,Shipped,Amazon,Online,Standard,Sports,SKU4604,Accessories,S,B076752,In Transit,4,USD,4579.66,Robertsonhaven,Louisiana,03208,USA,,Yes,Amazon
204,ORD100204,2025-02-17 01:11:15,Pending,Amazon,Offline,Standard,Casual,SKU9440,Accessories,XXL,B095220,In Transit,4,USD,1819.61,South Robert,Mississippi,38904,India,,No,Amazon
205,ORD100205,2024-03-11 21:46:53,Cancelled,Merchant,Online,Same Day,Formal,SKU5513,Accessories,XL,B028987,Delayed,5,INR,3383.35,North Derrick,Oregon,43113,USA,PROMO20,Yes,Seller
206,ORD100206,2023-05-18 10:49:32,Pending,Amazon,Offline,Standard,Ethnic,SKU7332,Electronics,XXL,B099146,Returned,5,INR,3695.96,Millsfurt,South Dakota,29056,USA,PROMO30,Yes,Seller
207,ORD100207,2024-07-16 06:33:03,Cancelled,Merchant,Online,Expedited,Ethnic,SKU5304,Clothing,XXL,B043453,Delivered,1,USD,547.36,Lake Phillip,Kentucky,74736,India,PROMO20,No,Amazon
208,ORD100208,2024-07-30 10:52:54,Pending,Amazon,Offline,Standard,Sports,SKU9643,Clothing,XXL,B074810,Delayed,3,USD,2559.22,Jonesbury,New Jersey,19231,USA,PROMO10,Yes,Amazon
209,ORD100209,2024-05-23 23:38:37,Cancelled,Merchant,Online,Expedited,Casual,SKU4874,Clothing,L,B015644,Delivered,1,USD,4839.92,Port Claudia,Iowa,52932,India,PROMO20,No,Amazon
210,ORD100210,2024-09-26 17:39:54,Pending,Merchant,Offline,Expedited,Sports,SKU4742,Footwear,M,B041830,In Transit,3,USD,4927.25,Kellystad,North Carolina,31170,USA,PROMO30,Yes,Amazon
211,ORD100211,2023-11-19 14:36:43,Cancelled,Amazon,Offline,Expedited,Sports,SKU9851,Clothing,XL,B081477,Returned,2,INR,2150.88,Lake Laurenborough,Oklahoma,45090,USA,PROMO10,No,Seller
212,ORD100212,2024-10-21 02:16:50,Shipped,Amazon,Offline,Standard,Ethnic,SKU3940,Footwear,S,B042582,Returned,1,USD,1639.75,Brooksshire,Wisconsin,55155,India,PROMO30,No,Amazon
213,ORD100213,2023-10-17 08:50:55,Shipped,Merchant,Offline,Standard,Casual,SKU5550,Footwear,XL,B076031,Delayed,3,USD,2082.06,New Andrewstad,New York,82671,India,PROMO10,Yes,Amazon
214,ORD100214,2023-10-13 17:33:15,Pending,Amazon,Online,Expedited,Ethnic,SKU4617,Electronics,L,B083168,Returned,3,INR,3502.14,South Matthewhaven,Pennsylvania,20398,USA,,Yes,Amazon
215,ORD100215,2023-10-17 09:07:49,Pending,Merchant,Offline,Standard,Formal,SKU4254,Accessories,S,B031177,Delayed,5,INR,1866.66,Jeffreyborough,Alaska,06765,USA,PROMO30,No,Amazon
216,ORD100216,2023-11-09 09:07:51,Pending,Amazon,Offline,Expedited,Casual,SKU2962,Accessories,L,B023434,Delayed,5,USD,4925.69,Jeremychester,Georgia,40492,USA,PROMO20,No,Seller
217,ORD100217,2024-02-25 10:57:48,Pending,Merchant,Online,Standard,Casual,SKU5057,Clothing,S,B053191,Delivered,4,USD,2104.23,Gutierrezburgh,New Jersey,56986,India,,Yes,Seller
218,ORD100218,2025-04-09 00:27:21,Cancelled,Amazon,Online,Expedited,Sports,SKU6018,Footwear,XXL,B096807,Delayed,4,USD,1159.56,Newmanhaven,Tennessee,76704,India,,No,Amazon
219,ORD100219,2024-04-26 16:18:02,Cancelled,Merchant,Online,Standard,Sports,SKU5655,Footwear,M,B020402,Delivered,3,USD,1796.12,West Justinton,North Carolina,73314,India,,No,Amazon
220,ORD100220,2024-05-29 22:58:47,Cancelled,Amazon,Offline,Standard,Ethnic,SKU3598,Footwear,L,B065649,Delayed,1,INR,2288.15,South Meganshire,Rhode Island,62199,USA,PROMO20,Yes,Amazon
221,ORD100221,2024-12-25 10:26:57,Pending,Merchant,Offline,Expedited,Sports,SKU2991,Footwear,S,B011416,In Transit,3,INR,4198.23,New Meganbury,Kansas,16101,India,PROMO20,Yes,Seller
222,ORD100222,2024-04-20 07:25:52,Shipped,Merchant,Offline,Standard,Sports,SKU5910,Clothing,M,B048856,Delayed,2,INR,3059.21,South Robertmouth,Nebraska,62378,USA,PROMO10,No,Seller
223,ORD100223,2024-12-31 16:54:19,Pending,Amazon,Offline,Standard,Formal,SKU4584,Footwear,M,B099692,Delivered,4,INR,4422.88,Seanside,Wyoming,37029,India,PROMO30,Yes,Amazon
224,ORD100224,2023-08-29 17:32:11,Cancelled,Amazon,Offline,Expedited,Sports,SKU7238,Footwear,L,B097338,Delayed,3,INR,3501.06,New Philipland,Maryland,25395,USA,,Yes,Amazon
225,ORD100225,2023-05-22 18:32:34,Shipped,Amazon,Offline,Same Day,Casual,SKU6998,Clothing,XL,B084851,In Transit,2,INR,4230.3,Robertsborough,Florida,52270,India,,No,Amazon
226,ORD100226,2024-02-19 00:36:13,Pending,Amazon,Online,Expedited,Casual,SKU7575,Footwear,XXL,B016289,Delivered,3,USD,4854.12,Emilystad,Minnesota,63451,USA,PROMO10,No,Amazon
227,ORD100227,2023-07-28 02:55:03,Shipped,Merchant,Offline,Standard,Formal,SKU2437,Footwear,M,B031976,Delivered,4,USD,4612.17,Kaylaborough,Minnesota,56722,USA,,Yes,Seller
228,ORD100228,2023-05-02 23:15:58,Pending,Amazon,Online,Expedited,Ethnic,SKU9794,Footwear,M,B017893,Delivered,5,USD,3712.74,Kaneview,Indiana,84027,USA,PROMO30,No,Amazon
229,ORD100229,2024-12-28 22:26:20,Cancelled,Amazon,Offline,Same Day,Sports,SKU7146,Clothing,XXL,B059576,Delivered,4,INR,4467.57,South Jacqueline,Nevada,93603,USA,PROMO20,No,Amazon
230,ORD100230,2023-10-26 15:37:03,Shipped,Amazon,Online,Same Day,Formal,SKU2993,Accessories,XXL,B049673,Delayed,5,INR,2998.71,Dianaton,New Jersey,76891,India,PROMO20,Yes,Seller
231,ORD100231,2024-09-13 03:04:38,Shipped,Merchant,Online,Expedited,Sports,SKU2187,Accessories,S,B092559,Delayed,2,USD,909.5,East Cathy,South Carolina,80332,USA,PROMO10,Yes,Amazon
232,ORD100232,2024-03-27 08:03:32,Pending,Amazon,Offline,Same Day,Formal,SKU2421,Accessories,M,B048527,Delivered,5,USD,2625.41,Randallchester,North Carolina,54881,India,PROMO20,No,Amazon
233,ORD100233,2023-07-22 04:31:26,Cancelled,Amazon,Offline,Standard,Sports,SKU9491,Accessories,L,B035261,Delayed,2,USD,3137.94,East Ricky,Nebraska,84052,India,,No,Seller
234,ORD100234,2024-07-25 07:47:24,Pending,Amazon,Online,Same Day,Formal,SKU1298,Footwear,L,B024491,In Transit,3,USD,3075.51,South Cory,New Hampshire,11749,India,PROMO20,No,Seller
235,ORD100235,2025-01-29 16:57:58,Cancelled,Amazon,Online,Same Day,Casual,SKU2057,Electronics,M,B020933,Returned,1,USD,2580.57,Port Michael,New Jersey,66973,USA,PROMO20,Yes,Seller
236,ORD100236,2024-10-18 21:45:14,Pending,Merchant,Offline,Expedited,Formal,SKU1368,Electronics,XXL,B043308,Delayed,1,USD,4186.17,Sydneymouth,New Hampshire,46660,USA,PROMO30,Yes,Seller
237,ORD100237,2024-06-11 06:02:51,Pending,Merchant,Online,Expedited,Casual,SKU1755,Electronics,M,B097073,Returned,2,INR,714.95,Hunterview,Illinois,85370,India,PROMO20,Yes,Amazon
238,ORD100238,2024-06-24 02:11:34,Shipped,Amazon,Offline,Standard,Sports,SKU8521,Accessories,S,B037512,Delayed,2,USD,4133.9,Byrdtown,Tennessee,92657,USA,,No,Seller
239,ORD100239,2023-11-12 20:31:30,Pending,Merchant,Online,Expedited,Ethnic,SKU5974,Electronics,XXL,B018459,In Transit,5,INR,4949.72,Brendamouth,Montana,16033,India,PROMO30,No,Amazon
240,ORD100240,2025-04-06 12:08:15,Cancelled,Amazon,Online,Same Day,Formal,SKU8611,Accessories,M,B015078,In Transit,1,INR,3366.49,South Jamieburgh,Arizona,97667,India,PROMO30,Yes,Amazon
241,ORD100241,2024-07-17 14:00:07,Pending,Amazon,Online,Same Day,Casual,SKU1642,Electronics,S,B071101,Returned,4,INR,1226.3,Port Stephanie,Georgia,93409,USA,,Yes,Seller
242,ORD100242,2023-07-02 08:47:36,Shipped,Amazon,Online,Same Day,Ethnic,SKU5590,Accessories,L,B057199,Delayed,1,INR,1511.0,Alexanderstad,Minnesota,59298,India,PROMO20,Yes,Seller
243,ORD100243,2024-05-19 22:34:28,Pending,Amazon,Online,Same Day,Sports,SKU1261,Accessories,XXL,B067912,Returned,5,INR,2719.67,New Richard,Utah,43484,India,PROMO10,No,Seller
244,ORD100244,2024-08-14 14:20:16,Shipped,Amazon,Offline,Same Day,Casual,SKU2693,Accessories,S,B030206,In Transit,2,INR,3093.46,Hollyside,Maine,72878,USA,PROMO30,No,Seller
245,ORD100245,2023-05-04 03:19:38,Pending,Merchant,Offline,Standard,Formal,SKU2883,Electronics,XL,B058173,Delayed,5,INR,1983.79,New Danielleburgh,Indiana,70643,USA,PROMO20,Yes,Seller
246,ORD100246,2023-06-01 00:13:25,Pending,Merchant,Online,Same Day,Formal,SKU2573,Electronics,M,B037582,Delayed,4,INR,1888.65,Johnhaven,Georgia,16849,USA,PROMO10,No,Seller
247,ORD100247,2023-05-04 11:24:27,Pending,Merchant,Offline,Expedited,Sports,SKU7483,Electronics,XXL,B019993,Delayed,5,INR,2335.53,Port James,Ohio,49150,India,PROMO30,No,Seller
248,ORD100248,2025-01-15 00:56:45,Cancelled,Merchant,Online,Expedited,Formal,SKU4392,Clothing,L,B022660,Delivered,3,INR,964.91,West Robert,North Carolina,04388,USA,PROMO20,No,Amazon
249,ORD100249,2023-08-13 03:47:35,Cancelled,Merchant,Offline,Expedited,Casual,SKU7988,Electronics,L,B016408,Returned,1,INR,2067.71,West Chelseabury,South Carolina,16105,India,PROMO20,No,Seller
250,ORD100250,2024-06-02 16:09:57,Shipped,Merchant,Online,Expedited,Ethnic,SKU4762,Footwear,M,B049684,Delayed,1,INR,513.14,North Mark,New York,56146,USA,PROMO30,Yes,Amazon
251,ORD100251,2023-11-27 23:46:16,Pending,Merchant,Offline,Standard,Formal,SKU1385,Electronics,XL,B073016,Returned,5,INR,4470.69,Port Sarahland,South Carolina,65022,India,PROMO30,No,Seller
252,ORD100252,2025-03-04 06:07:27,Pending,Merchant,Online,Same Day,Ethnic,SKU9382,Footwear,L,B043341,Delayed,5,INR,4106.9,Torrestown,Kentucky,16896,USA,PROMO30,No,Seller
253,ORD100253,2025-03-05 08:35:11,Shipped,Amazon,Offline,Same Day,Ethnic,SKU5890,Accessories,S,B028056,Delayed,3,INR,4242.66,Kelleyfort,New Hampshire,01278,USA,PROMO20,Yes,Seller
